Segment,PropReg,PropWeek,PropBase,Distance,Winner,Margin
63-CRT-BUF,"(0.11627906976744186, 'Baseline')","(0.16279069767441862, 'Regular')","(0.2558139534883721, 'Weekday')",11,Weekday,0.09302325581395349
63-CRT-NFS,"(0.20588235294117646, 'Regular')","(0.29411764705882354, 'Weekday')","(0.5294117647058824, 'Baseline')",14,Baseline,0.23529411764705882
63-CRT-ROM,"(0.2727272727272727, 'Baseline')","(0.29545454545454547, 'Weekday')","(0.4090909090909091, 'Regular')",8,Regular,0.11363636363636365
63-CRT-TWO,"(0.6060606060606061, 'Baseline')","(0.7272727272727273, 'Weekday')","(0.7878787878787878, 'Regular')",15,Regular,0.06060606060606055
63-CRT-UCA,"(0.29545454545454547, 'Baseline')","(0.3409090909090909, 'Weekday')","(0.4090909090909091, 'Regular')",7,Regular,0.06818181818181823
63-HUD-NFL,"(0.13513513513513514, 'Weekday')","(0.1891891891891892, 'Baseline')","(0.2702702702702703, 'Regular')",10,Regular,0.08108108108108109
63-HUD-NFS,"(0.18181818181818182, 'Regular')","(0.2727272727272727, 'Weekday')","(0.3939393939393939, 'Baseline')",11,Baseline,0.12121212121212122
63-HUD-SDY,"(0.627906976744186, 'Weekday')","(0.6744186046511628, 'Baseline')","(0.7441860465116279, 'Regular')",2,Regular,0.06976744186046513
63-HUD-SYR,"(0.09302325581395349, 'Baseline')","(0.13953488372093023, 'Weekday')","(0.3023255813953488, 'Regular')",6,Regular,0.1627906976744186
63-NFL-NFS,"(0.5, 'Baseline')","(0.6470588235294118, 'Regular')","(0.7058823529411765, 'Weekday')",1,Weekday,0.05882352941176472
63-NFL-TWO,"(0.18181818181818182, 'Baseline')","(0.5757575757575758, 'Weekday')","(0.7878787878787878, 'Regular')",2,Regular,0.21212121212121204
63-NFS-TWO,"(0.45454545454545453, 'Baseline')","(0.5151515151515151, 'Weekday')","(0.8181818181818182, 'Regular')",1,Regular,0.3030303030303031
63-NYP-NFL,"(0.15789473684210525, 'Weekday')","(0.21052631578947367, 'Baseline')","(0.3157894736842105, 'Regular')",15,Regular,0.10526315789473684
63-NYP-NFS,"(0.20588235294117646, 'Regular')","(0.23529411764705882, 'Weekday')","(0.6176470588235294, 'Baseline')",16,Baseline,0.3823529411764706
63-NYP-ROC,"(0.0, 'Baseline')","(0.13636363636363635, 'Weekday')","(0.2727272727272727, 'Regular')",12,Regular,0.13636363636363635
63-NYP-ROM,"(0.22727272727272727, 'Weekday')","(0.25, 'Baseline')","(0.3409090909090909, 'Regular')",10,Regular,0.09090909090909088
63-NYP-SDY,"(0.38636363636363635, 'Regular')","(0.4318181818181818, 'Weekday')","(0.5, 'Baseline')",7,Baseline,0.06818181818181818
63-POU-ALB,"(0.32673267326732675, 'Baseline')","(0.7920792079207921, 'Regular')","(0.8811881188118812, 'Weekday')",3,Weekday,0.08910891089108908
63-POU-NFS,"(0.23529411764705882, 'Regular')","(0.2647058823529412, 'Weekday')","(0.5588235294117647, 'Baseline')",13,Baseline,0.29411764705882354
63-POU-ROM,"(0.18181818181818182, 'Weekday')","(0.2727272727272727, 'Baseline')","(0.45454545454545453, 'Regular')",7,Regular,0.18181818181818182
63-POU-SDY,"(0.5227272727272727, 'Regular')","(0.5681818181818182, 'Weekday')","(0.6590909090909091, 'Baseline')",4,Baseline,0.09090909090909083
63-POU-TWO,"(0.5151515151515151, 'Baseline')","(0.6060606060606061, 'Weekday')","(0.7272727272727273, 'Regular')",14,Regular,0.12121212121212122
63-POU-UCA,"(0.3181818181818182, 'Weekday')","(0.3409090909090909, 'Baseline')","(0.4318181818181818, 'Regular')",6,Regular,0.09090909090909094
63-RHI-ALB,"(0.25742574257425743, 'Baseline')","(0.8118811881188119, 'Regular')","(0.8910891089108911, 'Weekday')",2,Weekday,0.07920792079207917
63-RHI-AMS,"(0.37209302325581395, 'Regular')","(0.4883720930232558, 'Weekday')","(0.5581395348837209, 'Baseline')",4,Baseline,0.06976744186046513
63-RHI-NFS,"(0.23529411764705882, 'Regular')","(0.3235294117647059, 'Weekday')","(0.5, 'Baseline')",12,Baseline,0.1764705882352941
63-RHI-ROM,"(0.20930232558139536, 'Weekday')","(0.3023255813953488, 'Baseline')","(0.4883720930232558, 'Regular')",6,Regular,0.18604651162790697
63-RHI-SDY,"(0.46511627906976744, 'Regular')","(0.5581395348837209, 'Weekday')","(0.6511627906976745, 'Baseline')",3,Baseline,0.09302325581395354
63-RHI-TWO,"(0.48484848484848486, 'Baseline')","(0.6666666666666666, 'Weekday')","(0.7272727272727273, 'Regular')",13,Regular,0.06060606060606066
63-RHI-UCA,"(0.37209302325581395, 'Baseline')","(0.3953488372093023, 'Weekday')","(0.46511627906976744, 'Regular')",5,Regular,0.06976744186046513
63-ROC-BFX,"(0.21428571428571427, 'Baseline')","(0.23809523809523808, 'Regular')","(0.42857142857142855, 'Weekday')",2,Weekday,0.19047619047619047
63-ROC-NFL,"(0.0, 'Baseline')","(0.16216216216216217, 'Regular')","(0.2702702702702703, 'Weekday')",3,Weekday,0.10810810810810811
63-ROC-TWO,"(0.030303030303030304, 'Baseline')","(0.6060606060606061, 'Weekday')","(0.7878787878787878, 'Regular')",5,Regular,0.18181818181818177
63-ROM-BFX,"(0.16666666666666666, 'Weekday')","(0.23809523809523808, 'Baseline')","(0.30952380952380953, 'Regular')",4,Regular,0.07142857142857145
63-ROM-NFL,"(0.05263157894736842, 'Baseline')","(0.10526315789473684, 'Weekday')","(0.23684210526315788, 'Regular')",5,Regular,0.13157894736842105
63-ROM-NFS,"(0.11764705882352941, 'Baseline')","(0.29411764705882354, 'Regular')","(0.47058823529411764, 'Weekday')",6,Weekday,0.1764705882352941
63-ROM-ROC,"(0.11363636363636363, 'Baseline')","(0.29545454545454547, 'Weekday')","(0.4090909090909091, 'Regular')",2,Regular,0.11363636363636365
63-ROM-TWO,"(0.24242424242424243, 'Baseline')","(0.42424242424242425, 'Weekday')","(0.7575757575757576, 'Regular')",7,Regular,0.3333333333333333
63-SDY-NFL,"(0.10526315789473684, 'Weekday')","(0.15789473684210525, 'Baseline')","(0.23684210526315788, 'Regular')",8,Regular,0.07894736842105263
63-SDY-NFS,"(0.17647058823529413, 'Regular')","(0.38235294117647056, 'Weekday')","(0.4411764705882353, 'Baseline')",9,Baseline,0.05882352941176472
63-SDY-ROM,"(0.4090909090909091, 'Baseline')","(0.45454545454545453, 'Weekday')","(0.5681818181818182, 'Regular')",3,Regular,0.1136363636363637
63-SDY-SYR,"(0.06818181818181818, 'Baseline')","(0.2727272727272727, 'Weekday')","(0.36363636363636365, 'Regular')",4,Regular,0.09090909090909094
63-SDY-TWO,"(0.45454545454545453, 'Baseline')","(0.6363636363636364, 'Weekday')","(0.7878787878787878, 'Regular')",10,Regular,0.1515151515151515
63-SDY-UCA,"(0.5227272727272727, 'Weekday')","(0.5227272727272727, 'Baseline')","(0.6136363636363636, 'Regular')",2,Regular,0.09090909090909094
63-SYR-BFX,"(0.16666666666666666, 'Regular')","(0.16666666666666666, 'Weekday')","(0.38095238095238093, 'Baseline')",3,Baseline,0.21428571428571427
63-SYR-NFL,"(0.02631578947368421, 'Baseline')","(0.18421052631578946, 'Weekday')","(0.23684210526315788, 'Regular')",4,Regular,0.05263157894736842
63-SYR-NFS,"(0.08823529411764706, 'Baseline')","(0.4117647058823529, 'Weekday')","(0.5, 'Regular')",5,Regular,0.08823529411764708
63-SYR-TWO,"(0.18181818181818182, 'Baseline')","(0.5151515151515151, 'Weekday')","(0.7878787878787878, 'Regular')",6,Regular,0.2727272727272727
63-UCA-BFX,"(0.14285714285714285, 'Weekday')","(0.21428571428571427, 'Baseline')","(0.2857142857142857, 'Regular')",5,Regular,0.07142857142857142
63-UCA-NFL,"(0.05263157894736842, 'Baseline')","(0.10526315789473684, 'Weekday')","(0.2894736842105263, 'Regular')",6,Regular,0.1842105263157895
63-UCA-NFS,"(0.23529411764705882, 'Regular')","(0.29411764705882354, 'Baseline')","(0.5, 'Weekday')",7,Weekday,0.20588235294117646
63-UCA-ROC,"(0.06818181818181818, 'Baseline')","(0.22727272727272727, 'Weekday')","(0.29545454545454547, 'Regular')",3,Regular,0.0681818181818182
63-UCA-ROM,"(0.8409090909090909, 'Weekday')","(0.8636363636363636, 'Baseline')","(0.9318181818181818, 'Regular')",1,Regular,0.06818181818181812
63-UCA-SYR,"(0.1590909090909091, 'Baseline')","(0.4318181818181818, 'Weekday')","(0.5454545454545454, 'Regular')",2,Regular,0.11363636363636359
63-UCA-TWO,"(0.3333333333333333, 'Baseline')","(0.48484848484848486, 'Weekday')","(0.7272727272727273, 'Regular')",8,Regular,0.24242424242424243
63-YNY-BFX,"(0.14285714285714285, 'Regular')","(0.14285714285714285, 'Baseline')","(0.23809523809523808, 'Weekday')",13,Weekday,0.09523809523809523
63-YNY-NFS,"(0.18181818181818182, 'Weekday')","(0.24242424242424243, 'Regular')","(0.5454545454545454, 'Baseline')",15,Baseline,0.303030303030303
63-YNY-SDY,"(0.37209302325581395, 'Regular')","(0.3953488372093023, 'Weekday')","(0.5116279069767442, 'Baseline')",6,Baseline,0.1162790697674419
63-YNY-TWO,"(0.6060606060606061, 'Weekday')","(0.6363636363636364, 'Baseline')","(0.7878787878787878, 'Regular')",16,Regular,0.1515151515151515
637-NYP-TRE,"(0.7142857142857143, 'Regular')","(0.7142857142857143, 'Weekday')","(0.8571428571428571, 'Baseline')",3,Baseline,0.1428571428571428
637-TRE-PHL,"(0.8571428571428571, 'Regular')","(0.8571428571428571, 'Weekday')","(1.0, 'Baseline')",1,Baseline,0.1428571428571429
639-MET-TRE,"(0.8, 'Regular')","(0.8, 'Weekday')","(0.96, 'Baseline')",1,Baseline,0.15999999999999992
639-NYP-PHL,"(0.68, 'Weekday')","(0.76, 'Baseline')","(0.84, 'Regular')",5,Regular,0.07999999999999996
64-ALB-POU,"(0.4861878453038674, 'Weekday')","(0.5414364640883977, 'Regular')","(0.6243093922651933, 'Baseline')",3,Baseline,0.08287292817679559
64-AMS-CRT,"(0.10497237569060773, 'Baseline')","(0.3314917127071823, 'Weekday')","(0.43646408839779005, 'Regular')",6,Regular,0.10497237569060774
64-AMS-HUD,"(0.15384615384615385, 'Baseline')","(0.41208791208791207, 'Weekday')","(0.521978021978022, 'Regular')",3,Regular,0.10989010989010994
64-AMS-POU,"(0.12290502793296089, 'Baseline')","(0.30726256983240224, 'Weekday')","(0.43575418994413406, 'Regular')",5,Regular,0.12849162011173182
64-AMS-RHI,"(0.12290502793296089, 'Baseline')","(0.3128491620111732, 'Weekday')","(0.5083798882681564, 'Regular')",4,Regular,0.1955307262569832
64-BFX-ALB,"(0.16292134831460675, 'Regular')","(0.24157303370786518, 'Weekday')","(0.4438202247191011, 'Baseline')",8,Baseline,0.20224719101123592
64-BFX-BUF,"(0.8370786516853933, 'Baseline')","(0.8426966292134831, 'Weekday')","(0.8932584269662921, 'Regular')",1,Regular,0.050561797752809
64-BFX-CRT,"(0.14124293785310735, 'Regular')","(0.24858757062146894, 'Weekday')","(0.6271186440677966, 'Baseline')",12,Baseline,0.37853107344632764
64-BFX-HUD,"(0.1853932584269663, 'Regular')","(0.33707865168539325, 'Weekday')","(0.7191011235955056, 'Baseline')",9,Baseline,0.38202247191011235
64-BFX-NYP,"(0.07386363636363637, 'Baseline')","(0.2215909090909091, 'Regular')","(0.29545454545454547, 'Weekday')",14,Weekday,0.07386363636363638
64-BFX-POU,"(0.07428571428571429, 'Regular')","(0.12571428571428572, 'Weekday')","(0.72, 'Baseline')",11,Baseline,0.5942857142857143
64-BFX-RHI,"(0.08522727272727272, 'Regular')","(0.26136363636363635, 'Weekday')","(0.6988636363636364, 'Baseline')",10,Baseline,0.4375
64-BFX-ROC,"(0.34269662921348315, 'Regular')","(0.34831460674157305, 'Weekday')","(0.5280898876404494, 'Baseline')",2,Baseline,0.17977528089887634
64-BFX-SDY,"(0.11931818181818182, 'Regular')","(0.30113636363636365, 'Weekday')","(0.5965909090909091, 'Baseline')",7,Baseline,0.2954545454545454
64-BFX-YNY,"(0.20588235294117646, 'Regular')","(0.25882352941176473, 'Weekday')","(0.611764705882353, 'Baseline')",13,Baseline,0.35294117647058826
64-BUF-ALB,"(0.19021739130434784, 'Weekday')","(0.21739130434782608, 'Regular')","(0.33152173913043476, 'Baseline')",7,Baseline,0.11413043478260868
64-BUF-AMS,"(0.11538461538461539, 'Regular')","(0.11538461538461539, 'Weekday')","(0.19230769230769232, 'Baseline')",5,Baseline,0.07692307692307693
64-BUF-CRT,"(0.14835164835164835, 'Regular')","(0.21428571428571427, 'Weekday')","(0.4945054945054945, 'Baseline')",11,Baseline,0.2802197802197802
64-BUF-HUD,"(0.2717391304347826, 'Weekday')","(0.40217391304347827, 'Regular')","(0.5271739130434783, 'Baseline')",8,Baseline,0.125
64-BUF-NYP,"(0.04419889502762431, 'Baseline')","(0.23756906077348067, 'Regular')","(0.32044198895027626, 'Weekday')",13,Weekday,0.08287292817679559
64-BUF-POU,"(0.055248618784530384, 'Regular')","(0.19337016574585636, 'Weekday')","(0.56353591160221, 'Baseline')",10,Baseline,0.3701657458563536
64-BUF-RHI,"(0.08839779005524862, 'Regular')","(0.12154696132596685, 'Weekday')","(0.5359116022099447, 'Baseline')",9,Baseline,0.41436464088397784
64-BUF-ROC,"(0.5271739130434783, 'Regular')","(0.5434782608695652, 'Weekday')","(0.6195652173913043, 'Baseline')",1,Baseline,0.07608695652173914
64-BUF-SDY,"(0.24175824175824176, 'Weekday')","(0.27472527472527475, 'Regular')","(0.4230769230769231, 'Baseline')",6,Baseline,0.14835164835164832
64-BUF-YNY,"(0.08522727272727272, 'Regular')","(0.19318181818181818, 'Weekday')","(0.5056818181818182, 'Baseline')",12,Baseline,0.31250000000000006
64-NFL-ALB,"(0.21052631578947367, 'Regular')","(0.2631578947368421, 'Weekday')","(0.4473684210526316, 'Baseline')",9,Baseline,0.1842105263157895
64-NFL-CRT,"(0.3157894736842105, 'Baseline')","(0.34210526315789475, 'Regular')","(0.4473684210526316, 'Weekday')",13,Weekday,0.10526315789473684
64-NFL-HUD,"(0.2631578947368421, 'Regular')","(0.39473684210526316, 'Baseline')","(0.5, 'Weekday')",10,Weekday,0.10526315789473684
64-NFL-ROC,"(0.15789473684210525, 'Regular')","(0.15789473684210525, 'Baseline')","(0.21052631578947367, 'Weekday')",3,Weekday,0.05263157894736842
64-NFL-SDY,"(0.18421052631578946, 'Regular')","(0.21052631578947367, 'Weekday')","(0.5263157894736842, 'Baseline')",8,Baseline,0.3157894736842105
64-NFL-SYR,"(0.05263157894736842, 'Regular')","(0.10526315789473684, 'Baseline')","(0.15789473684210525, 'Weekday')",4,Weekday,0.05263157894736842
64-NFL-YNY,"(0.25, 'Regular')","(0.3055555555555556, 'Baseline')","(0.5277777777777778, 'Weekday')",14,Weekday,0.2222222222222222
64-NFS-ALB,"(0.22580645161290322, 'Regular')","(0.41935483870967744, 'Weekday')","(0.4838709677419355, 'Baseline')",10,Baseline,0.06451612903225806
64-NFS-AMS,"(0.0967741935483871, 'Weekday')","(0.16129032258064516, 'Regular')","(0.22580645161290322, 'Baseline')",8,Baseline,0.06451612903225806
64-NFS-BFX,"(0.25806451612903225, 'Regular')","(0.41935483870967744, 'Weekday')","(0.6774193548387096, 'Baseline')",2,Baseline,0.2580645161290322
64-NFS-BUF,"(0.22580645161290322, 'Regular')","(0.3548387096774194, 'Weekday')","(0.5161290322580645, 'Baseline')",3,Baseline,0.16129032258064513
64-NFS-CRT,"(0.3870967741935484, 'Regular')","(0.5161290322580645, 'Baseline')","(0.5806451612903226, 'Weekday')",14,Weekday,0.06451612903225812
64-NFS-HUD,"(0.5161290322580645, 'Regular')","(0.5806451612903226, 'Weekday')","(0.6774193548387096, 'Baseline')",11,Baseline,0.09677419354838701
64-NFS-NFL,"(0.6129032258064516, 'Weekday')","(0.6451612903225806, 'Baseline')","(0.9032258064516129, 'Regular')",1,Regular,0.25806451612903225
64-NFS-NYP,"(0.03225806451612903, 'Baseline')","(0.41935483870967744, 'Weekday')","(0.4838709677419355, 'Regular')",16,Regular,0.06451612903225806
64-NFS-ROM,"(0.03225806451612903, 'Baseline')","(0.16129032258064516, 'Weekday')","(0.25806451612903225, 'Regular')",6,Regular,0.0967741935483871
64-NFS-SDY,"(0.25806451612903225, 'Regular')","(0.41935483870967744, 'Weekday')","(0.6129032258064516, 'Baseline')",9,Baseline,0.1935483870967742
64-NFS-UCA,"(0.0967741935483871, 'Weekday')","(0.12903225806451613, 'Baseline')","(0.1935483870967742, 'Regular')",7,Regular,0.06451612903225806
64-NFS-YNY,"(0.2413793103448276, 'Regular')","(0.4827586206896552, 'Baseline')","(0.5862068965517241, 'Weekday')",15,Weekday,0.1034482758620689
64-POU-NYP,"(0.022598870056497175, 'Baseline')","(0.615819209039548, 'Weekday')","(0.6892655367231638, 'Regular')",3,Regular,0.07344632768361581
64-ROC-AMS,"(0.12637362637362637, 'Regular')","(0.12637362637362637, 'Weekday')","(0.24175824175824176, 'Baseline')",4,Baseline,0.11538461538461539
64-ROC-HUD,"(0.2826086956521739, 'Weekday')","(0.33152173913043476, 'Baseline')","(0.483695652173913, 'Regular')",7,Regular,0.15217391304347827
64-ROC-POU,"(0.19889502762430938, 'Weekday')","(0.281767955801105, 'Regular')","(0.40331491712707185, 'Baseline')",9,Baseline,0.12154696132596687
64-ROC-SDY,"(0.3021978021978022, 'Weekday')","(0.3131868131868132, 'Baseline')","(0.3956043956043956, 'Regular')",5,Regular,0.0824175824175824
64-ROC-UCA,"(0.125, 'Regular')","(0.14130434782608695, 'Weekday')","(0.20652173913043478, 'Baseline')",3,Baseline,0.06521739130434784
64-ROC-YNY,"(0.11931818181818182, 'Regular')","(0.22727272727272727, 'Weekday')","(0.3693181818181818, 'Baseline')",11,Baseline,0.14204545454545456
64-ROM-CRT,"(0.06593406593406594, 'Baseline')","(0.33516483516483514, 'Weekday')","(0.3956043956043956, 'Regular')",8,Regular,0.06043956043956045
64-ROM-HUD,"(0.06521739130434782, 'Baseline')","(0.3967391304347826, 'Weekday')","(0.5217391304347826, 'Regular')",5,Regular,0.125
64-ROM-POU,"(0.06077348066298342, 'Baseline')","(0.3259668508287293, 'Weekday')","(0.4585635359116022, 'Regular')",7,Regular,0.13259668508287292
64-ROM-RHI,"(0.06629834254143646, 'Baseline')","(0.3149171270718232, 'Weekday')","(0.49171270718232046, 'Regular')",6,Regular,0.17679558011049729
64-SDY-HUD,"(0.6538461538461539, 'Weekday')","(0.6538461538461539, 'Baseline')","(0.7142857142857143, 'Regular')",2,Regular,0.06043956043956045
64-SDY-NYP,"(0.03932584269662921, 'Baseline')","(0.42134831460674155, 'Regular')","(0.48314606741573035, 'Weekday')",7,Weekday,0.061797752808988804
64-SYR-ALB,"(0.06521739130434782, 'Baseline')","(0.3695652173913043, 'Weekday')","(0.47282608695652173, 'Regular')",5,Regular,0.1032608695652174
64-SYR-AMS,"(0.1978021978021978, 'Regular')","(0.23076923076923078, 'Weekday')","(0.3021978021978022, 'Baseline')",3,Baseline,0.0714285714285714
64-SYR-CRT,"(0.07142857142857142, 'Baseline')","(0.2802197802197802, 'Weekday')","(0.38461538461538464, 'Regular')",9,Regular,0.10439560439560441
64-SYR-HUD,"(0.059782608695652176, 'Baseline')","(0.33695652173913043, 'Weekday')","(0.5760869565217391, 'Regular')",6,Regular,0.2391304347826087
64-SYR-POU,"(0.055248618784530384, 'Baseline')","(0.2596685082872928, 'Weekday')","(0.430939226519337, 'Regular')",8,Regular,0.1712707182320442
64-SYR-RHI,"(0.049723756906077346, 'Baseline')","(0.287292817679558, 'Weekday')","(0.4530386740331492, 'Regular')",7,Regular,0.16574585635359118
64-SYR-ROM,"(0.3695652173913043, 'Regular')","(0.41304347826086957, 'Weekday')","(0.6141304347826086, 'Baseline')",1,Baseline,0.20108695652173908
64-SYR-SDY,"(0.07142857142857142, 'Baseline')","(0.4230769230769231, 'Weekday')","(0.5054945054945055, 'Regular')",4,Regular,0.0824175824175824
64-SYR-UCA,"(0.2717391304347826, 'Regular')","(0.3532608695652174, 'Weekday')","(0.47282608695652173, 'Baseline')",2,Baseline,0.11956521739130432
64-TWO-ALB,"(0.22857142857142856, 'Regular')","(0.45714285714285713, 'Weekday')","(0.8285714285714286, 'Baseline')",11,Baseline,0.3714285714285715
64-TWO-BFX,"(0.4, 'Regular')","(0.5714285714285714, 'Weekday')","(0.7142857142857143, 'Baseline')",3,Baseline,0.1428571428571429
64-TWO-BUF,"(0.34285714285714286, 'Baseline')","(0.37142857142857144, 'Weekday')","(0.5142857142857142, 'Regular')",4,Regular,0.1428571428571428
64-TWO-CRT,"(0.14285714285714285, 'Regular')","(0.4857142857142857, 'Weekday')","(0.7714285714285715, 'Baseline')",15,Baseline,0.28571428571428575
64-TWO-HUD,"(0.22857142857142856, 'Regular')","(0.5714285714285714, 'Weekday')","(0.9428571428571428, 'Baseline')",12,Baseline,0.37142857142857144
64-TWO-NFL,"(0.4, 'Regular')","(0.5142857142857142, 'Weekday')","(0.6285714285714286, 'Baseline')",2,Baseline,0.11428571428571432
64-TWO-NFS,"(0.7096774193548387, 'Weekday')","(0.7096774193548387, 'Baseline')","(0.8709677419354839, 'Regular')",1,Regular,0.16129032258064513
64-TWO-NYP,"(0.05714285714285714, 'Baseline')","(0.3142857142857143, 'Regular')","(0.45714285714285713, 'Weekday')",17,Weekday,0.14285714285714285
64-TWO-POU,"(0.14285714285714285, 'Regular')","(0.5142857142857142, 'Weekday')","(0.9142857142857143, 'Baseline')",14,Baseline,0.4
64-TWO-RHI,"(0.11764705882352941, 'Regular')","(0.4411764705882353, 'Weekday')","(0.9411764705882353, 'Baseline')",13,Baseline,0.5
64-TWO-SDY,"(0.05714285714285714, 'Regular')","(0.45714285714285713, 'Weekday')","(0.8571428571428571, 'Baseline')",10,Baseline,0.39999999999999997
64-TWO-SYR,"(0.02857142857142857, 'Baseline')","(0.08571428571428572, 'Regular')","(0.14285714285714285, 'Weekday')",6,Weekday,0.057142857142857134
64-TWO-YNY,"(0.16129032258064516, 'Regular')","(0.45161290322580644, 'Weekday')","(0.8387096774193549, 'Baseline')",16,Baseline,0.38709677419354843
64-UCA-CRT,"(0.1043956043956044, 'Baseline')","(0.34615384615384615, 'Weekday')","(0.4010989010989011, 'Regular')",7,Regular,0.05494505494505497
